Index,QS_rank,Previous Rank,Country/Territory,Size,Focus,Research,Status,AR SCORE,AR RANK,ER SCORE,ER RANK,FSR SCORE,FSR RANK,CPF SCORE,CPF RANK,IFR SCORE,IFR RANK,ISR SCORE,ISR RANK,ISD SCORE,ISD RANK,IRN SCORE,IRN RANK,EO SCORE,EO RANK,SUS SCORE,SUS RANK,Overall SCORE,normalizedName,Type,State,Zip,isPublic,Institution_Control,Photo,USNews_US_Rank,ACT_Average,Aid,Acceptance Rate,Tuition,GPA_Average,Engineering Reputation Score,Parent_Rank,Enrollment,Business Reputation Score,SAT,Cost After Aid,SAT_Range,ACT_Range,Blurb,Region,USNews_global_rank,Global Score from US News,Image,Description,Country,Country Code,name,Total number of students,Number of international students,Total number of academic staff,Number of international staff,Number of undergraduate degrees awarded,Number of master's degrees awarded,Number of doctoral degrees awarded,Number of research only staff,Number of new undergraduate students,Number of new master's students,Number of new doctoral students,best global universities,agricultural sciences,artificial intelligence,arts and humanities,biology and biochemistry,biotechnology and applied microbiology,cardiac and cardiovascular systems,cell biology,chemistry,clinical medicine,computer science,condensed matter physics,ecology,economics and business,education and educational research,electrical and electronic engineering,endocrinology and metabolism,energy and fuels,engineering,environmental engineering,environmentecology,food science and technology,gastroenterology and hepatology,geosciences,immunology,infectious diseases,materials science,mathematics,meteorology and atmospheric sciences,microbiology,molecular biology and genetics,nanoscience and nanotechnology,neuroscience and behavior,oncology,optics,pharmacology and toxicology,physical chemistry,physics,plant and animal science,polymer science,psychiatrypsychology,public environmental and occupational health,radiology nuclear medicine and medical imaging,social sciences and public health,space science,surgery,chemical engineering,civil engineering,green and sustainable science and technology,mechanical engineering,water resources,best global universities in europe,best global universities in the united kingdom,marine and freshwater biology,best global universities in asia,best global universities in china,best global universities in canada,best global universities in australianew zealand,best global universities in australia,best global universities in the netherlands,best global universities in switzerland,best global universities in hong kong,best global universities in denmark,best global universities in germany,best global universities in france,best global universities in belgium,best global universities in sweden,best global universities in spain,best global universities in japan,best global universities in norway,best global universities in saudi arabia,best global universities in finland,best global universities in africa,best global universities in south africa,best global universities in new zealand,best global universities in israel,best global universities in south korea,best global universities in italy,best global universities in latin america,best global universities in brazil,best global universities in austria,best global universities in ireland,best global universities in greece,best global universities in portugal,best global universities in the czech republic,best global universities in the united arab emirates,best global universities in egypt,best global universities in taiwan,best global universities in turkey,best global universities in iran,best global universities in vietnam,best global universities in nigeria,best global universities in malaysia,best global universities in pakistan,best global universities in russia,best global universities in chile,best global universities in mexico,best global universities in poland,best global universities in jordan,best global universities in argentina,best global universities in hungary,best global universities in thailand,best global universities in bangladesh,best global universities in ethiopia,best global universities in india,best global universities in colombia,best global universities in romania,best global universities in slovakia,best global universities in morocco,best global universities in indonesia,best global universities in tunisia,best global universities in lithuania,City,Name
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwest baptist university,regional-universities-midwest,MO,65613.0,True,private,https://www.usnews.com/dims4/USNEWS/077bfaf/17177859217/thumbnail/420x420/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F5e%2F356098c6797f733b83742364504e56%2Fcollege-photo_5453.jpg,122,19.0,nan,100.0,28377.0,nan,nan,nan,1836,nan,928.0,nan,928-1148,19-25,"Southwest Baptist University is a private institution that was founded in 1878. It has a total undergraduate enrollment of 1,836 (fall 2022), and the campus size is 152 acres.  Southwest Baptist University's ranking in the 2025 edition of Best Colleges is Regional Universities Midwest, #122. Its tuition and fees are $28,377.",midwest,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Bolivar,Southwest Baptist University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwest forestry university china,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2,033",21.4,N/A,,China,CHN,Southwest Forestry University - China,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2033.0,nan,nan,nan,nan,nan,nan,nan,1148.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,879.0,nan,nan,nan,nan,nan,899.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,493.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,866.0,335.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Kunming,Southwest Forestry University - China
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwest jiaotong university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,514,52.0,N/A,,China,CHN,Southwest Jiaotong University,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,514.0,nan,76.0,nan,nan,nan,nan,nan,619.0,nan,204.0,185.0,nan,225.0,nan,47.0,nan,172.0,63.0,205.0,689.0,nan,nan,219.0,nan,nan,194.0,433.0,nan,nan,nan,104.0,nan,nan,226.0,nan,168.0,657.0,nan,nan,nan,nan,nan,438.0,nan,nan,197.0,31.0,146.0,11.0,nan,nan,nan,nan,136.0,74.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Chengdu,Southwest Jiaotong University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwest medical university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,904",24.7,N/A,,China,CHN,Southwest Medical University,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1904.0,nan,nan,nan,534.0,nan,nan,nan,1176.0,892.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,394.0,nan,457.0,425.0,nan,198.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,787.0,306.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Luzhou,Southwest Medical University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwest minnesota state university,regional-universities-midwest,MN,56258.0,True,public,nan,109,17.0,nan,92.0,10361.0,nan,nan,nan,6518,nan,nan,nan,nan,17-23,"Southwest Minnesota State University is a public institution that was founded in 1963. It has a total undergraduate enrollment of 6,518 (fall 2022), and the campus size is 216 acres.  Southwest Minnesota State University's ranking in the 2025 edition of Best Colleges is Regional Universities Midwest, #109. Its in-state tuition and fees are $10,361; out-of-state tuition and fees are $10,361.",midwest,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Marshall,Southwest Minnesota State University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwest minzu university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,813",26.7,N/A,,China,CHN,Southwest Minzu University,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1813.0,nan,nan,nan,nan,nan,nan,nan,1152.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,734.0,280.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Chengdu,Southwest Minzu University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwest petroleum university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,402",33.9,N/A,,China,CHN,Southwest Petroleum University,"40,859",519,"2,105",14,"7,738","2,215",162,280,"7,840","2,862",245,1402.0,nan,nan,nan,nan,nan,nan,nan,467.0,nan,894.0,nan,nan,nan,nan,741.0,nan,133.0,387.0,167.0,922.0,nan,nan,318.0,nan,nan,462.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,237.0,951.0,nan,218.0,nan,nan,nan,nan,nan,nan,102.0,192.0,nan,179.0,nan,nan,nan,nan,514.0,207.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Chengdu,Southwest Petroleum University
1096.0,1001-1200,1001-1200,China (Mainland),XL,CO,VH,Public,3.2,701+,3.5,701+,12.0,801+,45.1,414,1.5,801+,5.3,801+,4.2,801+,51.4,801+,16.5,798,37.9,801+,-,southwest university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Asia,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Southwest University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwest university china,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,473,53.3,N/A,,China,CHN,Southwest University - China,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,473.0,69.0,84.0,nan,448.0,131.0,nan,nan,382.0,nan,241.0,123.0,nan,nan,nan,208.0,nan,288.0,240.0,120.0,303.0,22.0,nan,397.0,nan,nan,224.0,290.0,nan,233.0,nan,156.0,347.0,nan,nan,237.0,168.0,596.0,209.0,100.0,272.0,nan,nan,351.0,nan,nan,142.0,nan,182.0,nan,nan,nan,nan,nan,121.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Chongqing,Southwest University - China
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwest university of science technology china,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,847,43.7,N/A,,China,CHN,Southwest University of Science & Technology - China,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,847.0,nan,nan,nan,nan,nan,nan,nan,230.0,nan,825.0,174.0,nan,nan,nan,591.0,nan,134.0,283.0,165.0,664.0,nan,nan,nan,nan,nan,298.0,nan,nan,nan,nan,195.0,nan,nan,nan,nan,205.0,661.0,nan,204.0,nan,nan,nan,nan,nan,nan,167.0,243.0,nan,nan,nan,nan,nan,nan,268.0,118.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Mianyang,Southwest University of Science & Technology - China
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwestern adventist university,regional-colleges-west,TX,76059.0,True,private,nan,17,17.0,nan,56.0,25380.0,3.0,nan,nan,813,nan,910.0,nan,910-1200,17-25,"Southwestern Adventist University is a private institution that was founded in 1893. It has a total undergraduate enrollment of 813 (fall 2023), and the campus size is 150 acres. It utilizes a semester-based academic calendar. Southwestern Adventist University's ranking in the 2025 edition of Best Colleges is Regional Colleges West, #17. Its tuition and fees are $25,380.",west,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Keene,Southwestern Adventist University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwestern assemblies of god university,regional-universities-west,TX,75165.0,True,private,https://www.usnews.com/dims4/USNEWS/52d72f8/17177859217/thumbnail/420x420/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F38%2Fdbae6ab939a9941f7d9c02c5ad2c19%2Fcollege-photo_18433.jpg,81,17.0,nan,86.0,nan,nan,nan,nan,1491,nan,926.0,nan,926-1110,17-22,"Southwestern Assemblies of God University is a private institution that was founded in 1927. It has a total undergraduate enrollment of 1,491 (fall 2022), and the campus size is 73 acres.  Southwestern Assemblies of God University's ranking in the 2025 edition of Best Colleges is Regional Universities West, #81. ",west,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Waxahachie,Southwestern Assemblies of God University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwestern christian college,regional-colleges-west,TX,75160.0,True,private,nan,,nan,nan,nan,nan,nan,nan,nan,88,nan,nan,nan,nan,nan,Southwestern Christian College is a private institution.    ,west,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Terrell,Southwestern Christian College
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwestern christian university,regional-colleges-west,OK,73008.0,True,private,nan,40,nan,nan,nan,nan,nan,nan,nan,404,nan,nan,nan,nan,nan,"Southwestern Christian University is a private institution that was founded in 1946. It has a total undergraduate enrollment of 404 (fall 2022), and the campus size is 10 acres.  Southwestern Christian University's ranking in the 2025 edition of Best Colleges is Regional Colleges West, #40. ",west,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Bethany,Southwestern Christian University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwestern college,regional-colleges-midwest,KS,67156.0,True,private,https://www.usnews.com/dims4/USNEWS/31c5081/17177859217/thumbnail/420x420/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F5f%2Fac117f7aa3a6cf1e92062fda26cf91%2Fcollege-photo_1727.jpg,43,17.0,nan,63.0,39822.0,3.2,nan,nan,1038,nan,900.0,nan,900-1220,17-22,"Southwestern College is a private institution that was founded in 1885. It has a total undergraduate enrollment of 1,038 (fall 2023), its setting is rural, and the campus size is 85 acres. It utilizes a semester-based academic calendar. Southwestern College's ranking in the 2025 edition of Best Colleges is Regional Colleges Midwest, #43. Its tuition and fees are $39,822.",midwest,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Winfield,Southwestern College
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwestern oklahoma state university,regional-universities-west,OK,73096.0,True,public,nan,64,17.0,nan,100.0,nan,3.5,nan,nan,3995,nan,940.0,nan,940-1190,17-23,"Southwestern Oklahoma State University is a public institution that was founded in 1901. It has a total undergraduate enrollment of 3,995 (fall 2023), and the campus size is 303 acres. It utilizes a semester-based academic calendar. Southwestern Oklahoma State University's ranking in the 2025 edition of Best Colleges is Regional Universities West, #64. ",west,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Weatherford,Southwestern Oklahoma State University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwestern university,national-liberal-arts-colleges,TX,78627.0,True,private,https://www.usnews.com/dims4/USNEWS/7d7194a/17177859217/thumbnail/420x420/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Ff5%2Fccde8adc9fb3bec7c435fd1d8e3b82%2Fcollege-photo_22513.jpg,83,23.0,62.0,39.0,53613.0,3.5,nan,nan,1457,nan,1160.0,28875.0,1160-1340,23-30,"Southwestern University is a private institution that was founded in 1840. It has a total undergraduate enrollment of 1,457 (fall 2023), its setting is suburban, and the campus size is 700 acres. It utilizes a semester-based academic calendar. Southwestern University's ranking in the 2025 edition of Best Colleges is National Liberal Arts Colleges, #83. Its tuition and fees are $53,613.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Georgetown,Southwestern University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,southwestern university of finance economics china,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,468,53.4,N/A,,China,CHN,Southwestern University of Finance & Economics - China,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,468.0,nan,73.0,nan,nan,nan,nan,nan,nan,nan,303.0,nan,nan,17.0,nan,nan,nan,nan,473.0,nan,513.0,nan,nan,nan,nan,nan,nan,227.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Chengdu,Southwestern University of Finance & Economics - China
